"Time [s]","LVDT #1 (195620) (AVG) []","LVDT #1 (195620) (RMS) []","LVDT #1 (195620) (MIN) []","LVDT #1 (195620) (MAX) []","LVDT #1 (195620) []","LVDT # 2 (195619) (AVG) []","LVDT # 2 (195619) (RMS) []","LVDT # 2 (195619) (MIN) []","LVDT # 2 (195619) (MAX) []","LVDT # 2 (195619) []","LVDT #7 (198068) (AVG) []","LVDT #7 (198068) (RMS) []","LVDT #7 (198068) (MIN) []","LVDT #7 (198068) (MAX) []","LVDT #7 (198068) []","LVDT #3 (196487) (AVG) []","LVDT #3 (196487) (RMS) []","LVDT #3 (196487) (MIN) []","LVDT #3 (196487) (MAX) []","LVDT #3 (196487) []","LVDT #4 (196488) (AVG) []","LVDT #4 (196488) (RMS) []","LVDT #4 (196488) (MIN) []","LVDT #4 (196488) (MAX) []","LVDT #4 (196488) []","LVDT #5 (194513) (AVG) []","LVDT #5 (194513) (RMS) []","LVDT #5 (194513) (MIN) []","LVDT #5 (194513) (MAX) []","LVDT #5 (194513) []","LVDT #8 (198067) (AVG) []","LVDT #8 (198067) (RMS) []","LVDT #8 (198067) (MIN) []","LVDT #8 (198067) (MAX) []","LVDT #8 (198067) []","channel 1 (AVG) [mA]","channel 1 (RMS) [mA]","channel 1 (MIN) [mA]","channel 1 (MAX) [mA]","channel 1 [mA]","channel 2 (AVG) [mA]","channel 2 (RMS) [mA]","channel 2 (MIN) [mA]","channel 2 (MAX) [mA]","channel 2 [mA]","channel 3 (AVG) [mA]","channel 3 (RMS) [mA]","channel 3 (MIN) [mA]","channel 3 (MAX) [mA]","channel 3 [mA]","channel 4 (AVG) [mA]","channel 4 (RMS) [mA]","channel 4 (MIN) [mA]","channel 4 (MAX) [mA]","channel 4 [mA]","channel 5 (AVG) [mA]","channel 5 (RMS) [mA]","channel 5 (MIN) [mA]","channel 5 (MAX) [mA]","channel 5 [mA]","channel 6 (AVG) [mA]","channel 6 (RMS) [mA]","channel 6 (MIN) [mA]","channel 6 (MAX) [mA]","channel 6 [mA]","channel 7 (AVG) [mA]","channel 7 (RMS) [mA]","channel 7 (MIN) [mA]","channel 7 (MAX) [mA]","channel 7 [mA]","channel 8 (AVG) [mA]","channel 8 (RMS) [mA]","channel 8 (MIN) [mA]","channel 8 (MAX) [mA]","channel 8 [mA]"
0.097,,,,,-0.282733523261,,,,,-0.585666725664,,,,,-3.893205181593,,,,,-1.453318778744,,,,,-2.585062420424,,,,,-3.182047906191,,,,,-6.033004182986,,,,,-2.294099807739,,,,,-4.748000144958,,,,,-5.912100791931,,,,,-10.539299488068,,,,,-8.578801155090,,,,,0.000000000000,,,,,-7.907099723816,,,,,-12.228899478912
0.200,,,,,-0.283140192368,,,,,-0.586468532022,,,,,-3.894337523107,,,,,-1.453662926703,,,,,-2.583860561548,,,,,-3.186647191599,,,,,-6.035273570290,,,,,-2.297399520874,,,,,-4.754500389099,,,,,-5.913500785828,,,,,-10.534399509430,,,,,-8.591200828552,,,,,0.000000000000,,,,,-7.909399509430,,,,,-12.233499526978
0.300,,,,,-0.283312732902,,,,,-0.587134586540,,,,,-3.897341057211,,,,,-1.454277376158,,,,,-2.585602063948,,,,,-3.185905405605,,,,,-6.040059114596,,,,,-2.298799514771,,,,,-4.759900093079,,,,,-5.916000366211,,,,,-10.541499614716,,,,,-8.589200973511,,,,,0.000000000000,,,,,-7.915499687195,,,,,-12.243199825287
0.400,,,,,-0.283164874597,,,,,-0.587973330573,,,,,-3.897587106123,,,,,-1.454941291021,,,,,-2.588667997052,,,,,-3.189206477089,,,,,-6.040749787461,,,,,-2.297599792480,,,,,-4.766699790955,,,,,-5.918701171875,,,,,-10.553999423981,,,,,-8.598100662231,,,,,0.000000000000,,,,,-7.915999412537,,,,,-12.244599819183
0.502,,,,,-0.283337415131,,,,,-0.586480766156,,,,,-3.897981066119,,,,,-1.455039518538,,,,,-2.587785082235,,,,,-3.184866834465,,,,,-6.038776335601,,,,,-2.298999786377,,,,,-4.754599571228,,,,,-5.919100761414,,,,,-10.550399780273,,,,,-8.586400985718,,,,,0.000000000000,,,,,-7.916799545288,,,,,-12.240599632263
0.603,,,,,-0.282819793528,,,,,-0.586801559281,,,,,-3.898128742423,,,,,-1.455014903051,,,,,-2.589379334701,,,,,-3.188390406374,,,,,-6.038529565902,,,,,-2.294799804688,,,,,-4.757200241089,,,,,-5.919000625610,,,,,-10.556899547577,,,,,-8.595900535583,,,,,0.000000000000,,,,,-7.917099475861,,,,,-12.240099430084
0.704,,,,,-0.282474712459,,,,,-0.587812992829,,,,,-3.898621075028,,,,,-1.455014903051,,,,,-2.586068140984,,,,,-3.185719693804,,,,,-6.040305649052,,,,,-2.291999816895,,,,,-4.765399932861,,,,,-5.919000625610,,,,,-10.543399810791,,,,,-8.588700294495,,,,,0.000000000000,,,,,-7.918099403381,,,,,-12.243699550629
0.805,,,,,-0.282166537200,,,,,-0.587591013868,,,,,-3.899162711327,,,,,-1.455285438980,,,,,-2.591317092375,,,,,-3.190764333799,,,,,-6.042476469622,,,,,-2.289499282837,,,,,-4.763600349426,,,,,-5.920101165771,,,,,-10.564799785614,,,,,-8.602300643921,,,,,0.000000000000,,,,,-7.919199466705,,,,,-12.248099803925
0.906,,,,,-0.282191219429,,,,,-0.589256150163,,,,,-3.902313921734,,,,,-1.456514572324,,,,,-2.590311371815,,,,,-3.189651477938,,,,,-6.046225769389,,,,,-2.289699554443,,,,,-4.777099609375,,,,,-5.925101280212,,,,,-10.560699462891,,,,,-8.599300384521,,,,,0.000000000000,,,,,-7.925599575043,,,,,-12.255699634552
1.007,,,,,-0.282462371345,,,,,-0.587159290081,,,,,-3.902707881730,,,,,-1.456637415328,,,,,-2.591979307727,,,,,-3.192915760799,,,,,-6.046620506810,,,,,-2.291899681091,,,,,-4.760100364685,,,,,-5.925601005554,,,,,-10.567499637604,,,,,-8.608100891113,,,,,0.000000000000,,,,,-7.926399707794,,,,,-12.256499767303
1.108,,,,,-0.282400783307,,,,,-0.588886185229,,,,,-3.902658578036,,,,,-1.456612799840,,,,,-2.590434060601,,,,,-3.188612906798,,,,,-6.043463077931,,,,,-2.291399955750,,,,,-4.774100303650,,,,,-5.925500869751,,,,,-10.561199665070,,,,,-8.596500396729,,,,,0.000000000000,,,,,-7.926299571991,,,,,-12.250099658966
1.209,,,,,-0.282733523261,,,,,-0.588022737655,,,,,-3.901575305437,,,,,-1.456637415328,,,,,-2.593083038966,,,,,-3.191395046449,,,,,-6.042081732202,,,,,-2.294099807739,,,,,-4.767100334167,,,,,-5.925601005554,,,,,-10.571999549866,,,,,-8.604001045227,,,,,0.000000000000,,,,,-7.924099445343,,,,,-12.247299671173
1.310,,,,,-0.283127851253,,,,,-0.589157571271,,,,,-3.902116941737,,,,,-1.456662030815,,,,,-2.592028313067,,,,,-3.191098261304,,,,,-6.040996321917,,,,,-2.297299385071,,,,,-4.776300430298,,,,,-5.925701141357,,,,,-10.567699432373,,,,,-8.603200912476,,,,,0.000000000000,,,,,-7.925199508667,,,,,-12.245099544525
1.410,,,,,-0.283559202590,,,,,-0.587319627825,,,,,-3.901378325439,,,,,-1.456662030815,,,,,-2.590924581828,,,,,-3.191765762578,,,,,-6.040897755183,,,,,-2.300799369812,,,,,-4.761400222778,,,,,-5.925701141357,,,,,-10.563199520111,,,,,-8.605000495911,,,,,0.000000000000,,,,,-7.923699378967,,,,,-12.244899749756
1.511,,,,,-0.283559202590,,,,,-0.589243916029,,,,,-3.901230649136,,,,,-1.456637415328,,,,,-2.589207640576,,,,,-3.189206477089,,,,,-6.040650985484,,,,,-2.300799369812,,,,,-4.777000427246,,,,,-5.925601005554,,,,,-10.556199550629,,,,,-8.598100662231,,,,,0.000000000000,,,,,-7.923399448395,,,,,-12.244399547577
1.614,,,,,-0.283756425353,,,,,-0.588590095645,,,,,-3.901378325439,,,,,-1.456637415328,,,,,-2.591783052453,,,,,-3.188501833454,,,,,-6.040059114596,,,,,-2.302399635315,,,,,-4.771699905396,,,,,-5.925601005554,,,,,-10.566699504852,,,,,-8.596200942993,,,,,0.000000000000,,,,,-7.923699378967,,,,,-12.243199825287
1.714,,,,,-0.283855036735,,,,,-0.588910771134,,,,,-3.900541336533,,,,,-1.456662030815,,,,,-2.592101996513,,,,,-3.187277550513,,,,,-6.039664377176,,,,,-2.303199768066,,,,,-4.774299621582,,,,,-5.925701141357,,,,,-10.567999839783,,,,,-8.592900276184,,,,,0.000000000000,,,,,-7.921999454498,,,,,-12.242399692535
1.807,-0.283071735096,0.283072377248,-0.283855036735,-0.282191219429,,-0.588505149448,0.588505649952,-0.589256150163,-0.587159290081,,-3.901766807247,3.901766867484,-3.902707881730,-3.900541336533,,-1.456629236214,1.456629236859,-1.456662030815,-1.456514572324,,-2.591317040394,2.591317282467,-2.593083038966,-2.589207640576,,-3.190047230769,3.190047702431,-3.192915760799,-3.187277550513,,-6.042295515632,6.042296010586,-6.046620506810,-6.039664377176,,-2.296844005585,2.296849250793,-2.303199768066,-2.289699554443,,-4.771011352539,4.771015167236,-4.777099609375,-4.760100364685,,-5.925567626953,5.925567626953,-5.925701141357,-5.925101280212,,-10.564799308777,10.564800262451,-10.571999549866,-10.556199550629,,-8.600367546082,8.600368499756,-8.608100891113,-8.592900276184,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,-7.924488544464,7.924488544464,-7.926399707794,-7.921999454498,,-12.247733116150,12.247734069824,-12.256499767303,-12.242399692535,
1.814,,,,,-0.283670155086,,,,,-0.587479965569,,,,,-3.899999700234,,,,,-1.456194805419,,,,,-2.587686954598,,,,,-3.188612906798,,,,,-6.033991026537,,,,,-2.301699638367,,,,,-4.762700080872,,,,,-5.923800468445,,,,,-10.549999713898,,,,,-8.596500396729,,,,,0.000000000000,,,,,-7.920899391174,,,,,-12.230899810791
1.916,,,,,-0.283399003170,,,,,-0.589293205475,,,,,-3.898522702419,,,,,-1.455998350385,,,,,-2.588913374623,,,,,-3.188983976664,,,,,-6.033250952684,,,,,-2.299499511719,,,,,-4.777400016785,,,,,-5.923001289368,,,,,-10.554999828339,,,,,-8.597500801086,,,,,0.000000000000,,,,,-7.917899608612,,,,,-12.229399681091
2.017,,,,,-0.282832134643,,,,,-0.589009467662,,,,,-3.898030369814,,,,,-1.455727814456,,,,,-2.586435973425,,,,,-3.184940765449,,,,,-6.033398920406,,,,,-2.294899940491,,,,,-4.775099754333,,,,,-5.921900749207,,,,,-10.544899463654,,,,,-8.586600303650,,,,,0.000000000000,,,,,-7.916899681091,,,,,-12.229699611664
2.118,,,,,-0.282807452414,,,,,-0.588392702589,,,,,-3.897390126125,,,,,-1.455506509501,,,,,-2.589379334701,,,,,-3.186498622159,,,,,-6.031524270523,,,,,-2.294699668884,,,,,-4.770099639893,,,,,-5.921000480652,,,,,-10.556899547577,,,,,-8.590800285339,,,,,0.000000000000,,,,,-7.915599346161,,,,,-12.225899696350
2.220,,,,,-0.282462371345,,,,,-0.587640303314,,,,,-3.896602440913,,,,,-1.455408281985,,,,,-2.586386968085,,,,,-3.184755407384,,,,,-6.030142924794,,,,,-2.291899681091,,,,,-4.763999938965,,,,,-5.920600891113,,,,,-10.544699668884,,,,,-8.586100578308,,,,,0.000000000000,,,,,-7.913999557495,,,,,-12.223099708557
2.322,,,,,-0.282388442192,,,,,-0.586517821468,,,,,-3.894928463101,,,,,-1.454818213584,,,,,-2.587588826961,,,,,-3.187351835234,,,,,-6.027922938478,,,,,-2.291299819946,,,,,-4.754899978638,,,,,-5.918200492859,,,,,-10.549599647522,,,,,-8.593100547791,,,,,0.000000000000,,,,,-7.910599708557,,,,,-12.218599796295
2.422,,,,,-0.282487053574,,,,,-0.587948627032,,,,,-3.887247417080,,,,,-1.451843959392,,,,,-2.579641774907,,,,,-3.178338622481,,,,,-6.023038827438,,,,,-2.292099952698,,,,,-4.766499519348,,,,,-5.906101226807,,,,,-10.517199516296,,,,,-8.568800926208,,,,,0.000000000000,,,,,-7.894999504089,,,,,-12.208699703217
2.523,,,,,-0.282782770185,,,,,-0.586098449451,,,,,-3.883948530369,,,,,-1.450639441536,,,,,-2.581236144331,,,,,-3.177522551766,,,,,-6.010557314887,,,,,-2.294499397278,,,,,-4.751500129700,,,,,-5.901201248169,,,,,-10.523699760437,,,,,-8.566600799561,,,,,0.000000000000,,,,,-7.888299465179,,,,,-12.183399677277
2.624,,,,,-0.282819793528,,,,,-0.586234083654,,,,,-3.883997834063,,,,,-1.450393521094,,,,,-2.576330581190,,,,,-3.173368267206,,,,,-6.013320006346,,,,,-2.294799804688,,,,,-4.752599716187,,,,,-5.900200843811,,,,,-10.503699779510,,,,,-8.555400848389,,,,,0.000000000000,,,,,-7.888399600983,,,,,-12.188999652863
2.725,,,,,-0.283312732902,,,,,-0.585469332608,,,,,-3.885130175577,,,,,-1.450786900028,,,,,-2.579249381317,,,,,-3.178412553465,,,,,-6.016576001958,,,,,-2.298799514771,,,,,-4.746399879456,,,,,-5.901801109314,,,,,-10.515599727631,,,,,-8.569000244141,,,,,0.000000000000,,,,,-7.890699386597,,,,,-12.195599555969
